epsilon,timestep_fs,loss,violations
1.50228,38.5616,0.526296,
1.50228,38.7215,0.527141,
1.50228,38.8813,0.528001,
1.50228,39.0411,0.528874,
1.50228,39.2009,0.529762,
1.50228,39.3607,0.530664,
1.50228,39.5205,0.53158,
1.50228,39.6804,0.532511,
1.50228,39.8402,0.533456,
1.50228,40.0,0.534416,
1.52511,5.0,0.61893,
1.52511,5.1598,0.615006,
1.52511,5.3196,0.61126,
1.52511,5.4795,0.60768,
1.52511,5.6393,0.604254,
1.52511,5.7991,0.600971,
1.52511,5.9589,0.597821,
1.52511,6.1187,0.594796,
1.52511,6.2785,0.591887,
1.52511,6.4384,0.589088,
1.52511,6.5982,0.586392,
1.52511,6.758,0.583793,
1.52511,6.9178,0.581285,
1.52511,7.0776,0.578863,
1.52511,7.2374,0.576522,
1.52511,7.3973,0.574258,
1.52511,7.5571,0.572067,
1.52511,7.7169,0.569946,
1.52511,7.8767,0.567889,
1.52511,8.0365,0.565896,
1.52511,8.1963,0.563962,
1.52511,8.3562,0.562084,
1.52511,8.516,0.560261,
1.52511,8.6758,0.558489,
1.52511,8.8356,0.556766,
1.52511,8.9954,0.555091,
1.52511,9.1553,0.55346,
1.52511,9.3151,0.551873,
1.52511,9.4749,0.550328,
1.52511,9.6347,0.548822,
1.52511,9.7945,0.547354,
1.52511,9.9543,0.545923,
1.52511,10.1142,0.544528,
1.52511,10.274,0.543166,
1.52511,10.4338,0.541837,
1.52511,10.5936,0.54054,
1.52511,10.7534,0.539274,
1.52511,10.9132,0.538036,
1.52511,11.0731,0.536828,
1.52511,11.2329,0.535646,
1.52511,11.3927,0.534492,
1.52511,11.5525,0.533363,
1.52511,11.7123,0.532259,
1.52511,11.8721,0.531179,
1.52511,12.032,0.530123,
1.52511,12.1918,0.529089,
1.52511,12.3516,0.528078,
1.52511,12.5114,0.527088,
1.52511,12.6712,0.526118,
1.52511,12.8311,0.525169,
1.52511,12.9909,0.52424,
1.52511,13.1507,0.52333,
1.52511,13.3105,0.522439,
1.52511,13.4703,0.521566,
1.52511,13.6301,0.52071,
1.52511,13.79,0.519873,
1.52511,13.9498,0.519052,
1.52511,14.1096,0.518247,
1.52511,14.2694,0.517459,
1.52511,14.4292,0.516686,
1.52511,14.589,0.515929,
1.52511,14.7489,0.515188,
1.52511,14.9087,0.51446,
1.52511,15.0685,0.513748,
1.52511,15.2283,0.51305,
1.52511,15.3881,0.512365,
1.52511,15.5479,0.511695,
1.52511,15.7078,0.511038,
1.52511,15.8676,0.510394,
1.52511,16.0274,0.509763,
1.52511,16.1872,0.509144,
1.52511,16.347,0.508539,
1.52511,16.5068,0.507945,
1.52511,16.6667,0.507364,
1.52511,16.8265,0.506795,
1.52511,16.9863,0.506237,
1.52511,17.1461,0.505691,
1.52511,17.3059,0.505157,
1.52511,17.4658,0.504634,
1.52511,17.6256,0.504122,
1.52511,17.7854,0.503621,
1.52511,17.9452,0.503131,
1.52511,18.105,0.502651,
1.52511,18.2648,0.502183,
1.52511,18.4247,0.501724,
1.52511,18.5845,0.501277,
1.52511,18.7443,0.500839,
1.52511,18.9041,0.500412,
1.52511,19.0639,0.499994,
1.52511,19.2237,0.499587,
1.52511,19.3836,0.49919,
1.52511,19.5434,0.498802,
1.52511,19.7032,0.498425,
1.52511,19.863,0.498057,
1.52511,20.0228,0.497698,
1.52511,20.1826,0.497349,
1.52511,20.3425,0.49701,
1.52511,20.5023,0.49668,
1.52511,20.6621,0.496359,
1.52511,20.8219,0.496048,
1.52511,20.9817,0.495746,
1.52511,21.1416,0.495453,
1.52511,21.3014,0.49517,
1.52511,21.4612,0.494895,
1.52511,21.621,0.49463,
1.52511,21.7808,0.494374,
1.52511,21.9406,0.494127,
1.52511,22.1005,0.493889,
1.52511,22.2603,0.49366,
1.52511,22.4201,0.49344,
1.52511,22.5799,0.493229,
1.52511,22.7397,0.493026,
1.52511,22.8995,0.492833,
1.52511,23.0594,0.492649,
1.52511,23.2192,0.492474,
1.52511,23.379,0.492307,
1.52511,23.5388,0.49215,
1.52511,23.6986,0.492001,
1.52511,23.8584,0.491861,
1.52511,24.0183,0.49173,
1.52511,24.1781,0.491609,
1.52511,24.3379,0.491496,
1.52511,24.4977,0.491392,
1.52511,24.6575,0.491296,
1.52511,24.8174,0.49121,
1.52511,24.9772,0.491133,
1.52511,25.137,0.491065,
1.52511,25.2968,0.491006,
1.52511,25.4566,0.490955,
1.52511,25.6164,0.490914,
1.52511,25.7763,0.490882,
1.52511,25.9361,0.490859,
1.52511,26.0959,0.490845,
1.52511,26.2557,0.49084,
1.52511,26.4155,0.490844,
1.52511,26.5753,0.490858,
1.52511,26.7352,0.49088,
1.52511,26.895,0.490912,
1.52511,27.0548,0.490953,
1.52511,27.2146,0.491004,
1.52511,27.3744,0.491063,
1.52511,27.5342,0.491133,
1.52511,27.6941,0.491211,
1.52511,27.8539,0.491299,
1.52511,28.0137,0.491397,
1.52511,28.1735,0.491504,
1.52511,28.3333,0.49162,
1.52511,28.4932,0.491747,
1.52511,28.653,0.491882,
1.52511,28.8128,0.492028,
1.52511,28.9726,0.492183,
1.52511,29.1324,0.492349,
1.52511,29.2922,0.492524,
1.52511,29.4521,0.492709,
1.52511,29.6119,0.492903,
1.52511,29.7717,0.493108,
1.52511,29.9315,0.493323,
1.52511,30.0913,0.493548,
1.52511,30.2511,0.493784,
1.52511,30.411,0.494029,
1.52511,30.5708,0.494285,
1.52511,30.7306,0.494551,
1.52511,30.8904,0.494828,
1.52511,31.0502,0.495115,
1.52511,31.21,0.495412,
1.52511,31.3699,0.49572,
1.52511,31.5297,0.496039,
1.52511,31.6895,0.496369,
1.52511,31.8493,0.496709,
1.52511,32.0091,0.49706,
1.52511,32.1689,0.497422,
1.52511,32.3288,0.497795,
1.52511,32.4886,0.498179,
1.52511,32.6484,0.498575,
1.52511,32.8082,0.498981,
1.52511,32.968,0.499399,
1.52511,33.1279,0.499828,
1.52511,33.2877,0.500268,
1.52511,33.4475,0.50072,
1.52511,33.6073,0.501183,
1.52511,33.7671,0.501659,
1.52511,33.9269,0.502145,
1.52511,34.0868,0.502644,
1.52511,34.2466,0.503154,
1.52511,34.4064,0.503677,
1.52511,34.5662,0.504211,
1.52511,34.726,0.504758,
1.52511,34.8858,0.505316,
1.52511,35.0457,0.505887,
1.52511,35.2055,0.506471,
1.52511,35.3653,0.507066,
1.52511,35.5251,0.507675,
1.52511,35.6849,0.508295,
1.52511,35.8447,0.508929,
1.52511,36.0046,0.509575,
1.52511,36.1644,0.510234,
1.52511,36.3242,0.510906,
1.52511,36.484,0.511591,
1.52511,36.6438,0.51229,
1.52511,36.8037,0.513001,
1.52511,36.9635,0.513726,
1.52511,37.1233,0.514464,
1.52511,37.2831,0.515215,
1.52511,37.4429,0.51598,
1.52511,37.6027,0.516759,
1.52511,37.7626,0.517551,
1.52511,37.9224,0.518358,
1.52511,38.0822,0.519178,
1.52511,38.242,0.520012,
1.52511,38.4018,0.52086,
1.52511,38.5616,0.521723,
1.52511,38.7215,0.5226,
1.52511,38.8813,0.523491,
1.52511,39.0411,0.524397,
1.52511,39.2009,0.525318,
1.52511,39.3607,0.526253,
1.52511,39.5205,0.527203,
1.52511,39.6804,0.528167,
1.52511,39.8402,0.529147,
1.52511,40.0,0.530142,
1.54795,5.0,0.612504,
1.54795,5.1598,0.60858,
1.54795,5.3196,0.604834,
1.54795,5.4795,0.601254,
1.54795,5.6393,0.597828,
1.54795,5.7991,0.594545,
1.54795,5.9589,0.591395,
1.54795,6.1187,0.58837,
1.54795,6.2785,0.585462,
1.54795,6.4384,0.582663,
1.54795,6.5982,0.579967,
1.54795,6.758,0.577368,
1.54795,6.9178,0.57486,
1.54795,7.0776,0.572438,
1.54795,7.2374,0.570097,
1.54795,7.3973,0.567834,
1.54795,7.5571,0.565643,
1.54795,7.7169,0.563522,
1.54795,7.8767,0.561466,
1.54795,8.0365,0.559473,
1.54795,8.1963,0.557539,
1.54795,8.3562,0.555662,
1.54795,8.516,0.553839,
1.54795,8.6758,0.552067,
1.54795,8.8356,0.550345,
1.54795,8.9954,0.54867,
1.54795,9.1553,0.54704,
1.54795,9.3151,0.545453,
1.54795,9.4749,0.543908,
1.54795,9.6347,0.542402,
1.54795,9.7945,0.540935,
1.54795,9.9543,0.539505,
1.54795,10.1142,0.53811,
1.54795,10.274,0.536749,
1.54795,10.4338,0.535421,
1.54795,10.5936,0.534124,
1.54795,10.7534,0.532858,
1.54795,10.9132,0.531622,
1.54795,11.0731,0.530414,
1.54795,11.2329,0.529234,
1.54795,11.3927,0.52808,
1.54795,11.5525,0.526952,
1.54795,11.7123,0.525849,
1.54795,11.8721,0.52477,
1.54795,12.032,0.523714,
1.54795,12.1918,0.522682,
1.54795,12.3516,0.521671,
1.54795,12.5114,0.520682,
1.54795,12.6712,0.519714,
1.54795,12.8311,0.518766,
1.54795,12.9909,0.517838,
1.54795,13.1507,0.516929,
1.54795,13.3105,0.516039,
1.54795,13.4703,0.515168,
1.54795,13.6301,0.514314,
1.54795,13.79,0.513477,
1.54795,13.9498,0.512658,
1.54795,14.1096,0.511855,
1.54795,14.2694,0.511068,
1.54795,14.4292,0.510297,
1.54795,14.589,0.509542,
1.54795,14.7489,0.508802,
1.54795,14.9087,0.508077,
1.54795,15.0685,0.507366,
1.54795,15.2283,0.50667,
1.54795,15.3881,0.505987,
1.54795,15.5479,0.505319,
1.54795,15.7078,0.504664,
1.54795,15.8676,0.504022,
1.54795,16.0274,0.503393,
1.54795,16.1872,0.502777,
1.54795,16.347,0.502174,
1.54795,16.5068,0.501583,
1.54795,16.6667,0.501004,
1.54795,16.8265,0.500438,
1.54795,16.9863,0.499883,
1.54795,17.1461,0.49934,
1.54795,17.3059,0.498808,
1.54795,17.4658,0.498288,
1.54795,17.6256,0.497779,
1.54795,17.7854,0.497281,
1.54795,17.9452,0.496794,
1.54795,18.105,0.496318,
1.54795,18.2648,0.495853,
1.54795,18.4247,0.495398,
1.54795,18.5845,0.494954,
1.54795,18.7443,0.49452,
1.54795,18.9041,0.494096,
1.54795,19.0639,0.493683,
1.54795,19.2237,0.493279,
1.54795,19.3836,0.492886,
1.54795,19.5434,0.492502,
1.54795,19.7032,0.492129,
1.54795,19.863,0.491765,
1.54795,20.0228,0.491411,
1.54795,20.1826,0.491067,
1.54795,20.3425,0.490732,
1.54795,20.5023,0.490407,
1.54795,20.6621,0.490091,
1.54795,20.8219,0.489785,
1.54795,20.9817,0.489488,
1.54795,21.1416,0.4892,
1.54795,21.3014,0.488922,
1.54795,21.4612,0.488653,
1.54795,21.621,0.488393,
1.54795,21.7808,0.488143,
1.54795,21.9406,0.487902,
1.54795,22.1005,0.48767,
1.54795,22.2603,0.487447,
1.54795,22.4201,0.487233,
1.54795,22.5799,0.487028,
1.54795,22.7397,0.486832,
1.54795,22.8995,0.486646,
1.54795,23.0594,0.486468,
1.54795,23.2192,0.4863,
1.54795,23.379,0.48614,
1.54795,23.5388,0.48599,
1.54795,23.6986,0.485849,
1.54795,23.8584,0.485716,
1.54795,24.0183,0.485593,
1.54795,24.1781,0.485479,
1.54795,24.3379,0.485374,
1.54795,24.4977,0.485278,
1.54795,24.6575,0.485191,
1.54795,24.8174,0.485114,
1.54795,24.9772,0.485045,
1.54795,25.137,0.484985,
1.54795,25.2968,0.484935,
1.54795,25.4566,0.484894,
1.54795,25.6164,0.484862,
1.54795,25.7763,0.484839,
1.54795,25.9361,0.484826,
1.54795,26.0959,0.484822,
1.54795,26.2557,0.484827,
1.54795,26.4155,0.484841,
1.54795,26.5753,0.484865,
1.54795,26.7352,0.484898,
1.54795,26.895,0.484941,
1.54795,27.0548,0.484993,
1.54795,27.2146,0.485054,
1.54795,27.3744,0.485125,
1.54795,27.5342,0.485206,
1.54795,27.6941,0.485296,
1.54795,27.8539,0.485396,
1.54795,28.0137,0.485506,
1.54795,28.1735,0.485625,
1.54795,28.3333,0.485754,
1.54795,28.4932,0.485893,
1.54795,28.653,0.486042,
1.54795,28.8128,0.486201,
1.54795,28.9726,0.48637,
1.54795,29.1324,0.486549,
1.54795,29.2922,0.486737,
1.54795,29.4521,0.486936,
1.54795,29.6119,0.487146,
1.54795,29.7717,0.487365,
1.54795,29.9315,0.487595,
1.54795,30.0913,0.487835,
1.54795,30.2511,0.488086,
1.54795,30.411,0.488347,
1.54795,30.5708,0.488618,
1.54795,30.7306,0.4889,
1.54795,30.8904,0.489193,
1.54795,31.0502,0.489497,
1.54795,31.21,0.489811,
1.54795,31.3699,0.490136,
1.54795,31.5297,0.490472,
1.54795,31.6895,0.490819,
1.54795,31.8493,0.491177,
1.54795,32.0091,0.491547,
1.54795,32.1689,0.491927,
1.54795,32.3288,0.492319,
1.54795,32.4886,0.492722,
1.54795,32.6484,0.493136,
1.54795,32.8082,0.493562,
1.54795,32.968,0.494,
1.54795,33.1279,0.494449,
1.54795,33.2877,0.49491,
1.54795,33.4475,0.495382,
1.54795,33.6073,0.495867,
1.54795,33.7671,0.496363,
1.54795,33.9269,0.496871,
1.54795,34.0868,0.497392,
1.54795,34.2466,0.497925,
1.54795,34.4064,0.498469,
1.54795,34.5662,0.499027,
1.54795,34.726,0.499596,
1.54795,34.8858,0.500179,
1.54795,35.0457,0.500773,
1.54795,35.2055,0.501381,
1.54795,35.3653,0.502001,
1.54795,35.5251,0.502634,
1.54795,35.6849,0.50328,
1.54795,35.8447,0.503939,
1.54795,36.0046,0.504611,
1.54795,36.1644,0.505296,
1.54795,36.3242,0.505994,
1.54795,36.484,0.506706,
1.54795,36.6438,0.507432,
1.54795,36.8037,0.508171,
1.54795,36.9635,0.508923,
1.54795,37.1233,0.509689,
1.54795,37.2831,0.51047,
1.54795,37.4429,0.511264,
1.54795,37.6027,0.512072,
1.54795,37.7626,0.512894,
1.54795,37.9224,0.51373,
1.54795,38.0822,0.514581,
1.54795,38.242,0.515446,
1.54795,38.4018,0.516326,
1.54795,38.5616,0.51722,
1.54795,38.7215,0.518129,
1.54795,38.8813,0.519053,
1.54795,39.0411,0.519992,
1.54795,39.2009,0.520946,
1.54795,39.3607,0.521914,
1.54795,39.5205,0.522899,
1.54795,39.6804,0.523898,
1.54795,39.8402,0.524913,
1.54795,40.0,0.525943,
1.57078,5.0,0.606119,
1.57078,5.1598,0.602195,
1.57078,5.3196,0.59845,
1.57078,5.4795,0.59487,
1.57078,5.6393,0.591444,
1.57078,5.7991,0.58816,
1.57078,5.9589,0.585011,
1.57078,6.1187,0.581986,
1.57078,6.2785,0.579078,
1.57078,6.4384,0.576279,
1.57078,6.5982,0.573583,
1.57078,6.758,0.570984,
1.57078,6.9178,0.568476,
1.57078,7.0776,0.566055,
1.57078,7.2374,0.563714,
1.57078,7.3973,0.561451,
1.57078,7.5571,0.559261,
1.57078,7.7169,0.557139,
1.57078,7.8767,0.555084,
1.57078,8.0365,0.553091,
1.57078,8.1963,0.551157,
1.57078,8.3562,0.549281,
1.57078,8.516,0.547458,
1.57078,8.6758,0.545687,
1.57078,8.8356,0.543965,
1.57078,8.9954,0.54229,
1.57078,9.1553,0.54066,
1.57078,9.3151,0.539074,
1.57078,9.4749,0.537529,
1.57078,9.6347,0.536025,
1.57078,9.7945,0.534558,
1.57078,9.9543,0.533128,
1.57078,10.1142,0.531734,
1.57078,10.274,0.530373,
1.57078,10.4338,0.529046,
1.57078,10.5936,0.52775,
1.57078,10.7534,0.526485,
1.57078,10.9132,0.525249,
1.57078,11.0731,0.524042,
1.57078,11.2329,0.522862,
1.57078,11.3927,0.521709,
1.57078,11.5525,0.520582,
1.57078,11.7123,0.51948,
1.57078,11.8721,0.518402,
1.57078,12.032,0.517347,
1.57078,12.1918,0.516316,
1.57078,12.3516,0.515306,
1.57078,12.5114,0.514318,
1.57078,12.6712,0.513351,
1.57078,12.8311,0.512405,
1.57078,12.9909,0.511478,
1.57078,13.1507,0.51057,
1.57078,13.3105,0.509682,
1.57078,13.4703,0.508811,
1.57078,13.6301,0.507959,
1.57078,13.79,0.507124,
1.57078,13.9498,0.506306,
1.57078,14.1096,0.505504,
1.57078,14.2694,0.504719,
1.57078,14.4292,0.50395,
1.57078,14.589,0.503197,
1.57078,14.7489,0.502458,
1.57078,14.9087,0.501735,
1.57078,15.0685,0.501026,
1.57078,15.2283,0.500332,
1.57078,15.3881,0.499651,
1.57078,15.5479,0.498985,
1.57078,15.7078,0.498332,
1.57078,15.8676,0.497692,
1.57078,16.0274,0.497066,
1.57078,16.1872,0.496452,
1.57078,16.347,0.495852,
1.57078,16.5068,0.495263,
1.57078,16.6667,0.494687,
1.57078,16.8265,0.494123,
1.57078,16.9863,0.493571,
1.57078,17.1461,0.493031,
1.57078,17.3059,0.492502,
1.57078,17.4658,0.491985,
1.57078,17.6256,0.491479,
1.57078,17.7854,0.490984,
1.57078,17.9452,0.4905,
1.57078,18.105,0.490027,
1.57078,18.2648,0.489565,
1.57078,18.4247,0.489114,
1.57078,18.5845,0.488673,
1.57078,18.7443,0.488243,
1.57078,18.9041,0.487823,
1.57078,19.0639,0.487414,
1.57078,19.2237,0.487014,
1.57078,19.3836,0.486625,
1.57078,19.5434,0.486246,
1.57078,19.7032,0.485877,
1.57078,19.863,0.485517,
1.57078,20.0228,0.485168,
1.57078,20.1826,0.484828,
1.57078,20.3425,0.484498,
1.57078,20.5023,0.484177,
1.57078,20.6621,0.483867,
1.57078,20.8219,0.483565,
1.57078,20.9817,0.483274,
1.57078,21.1416,0.482991,
1.57078,21.3014,0.482718,
1.57078,21.4612,0.482455,
1.57078,21.621,0.482201,
1.57078,21.7808,0.481956,
1.57078,21.9406,0.481721,
1.57078,22.1005,0.481495,
1.57078,22.2603,0.481278,
1.57078,22.4201,0.48107,
1.57078,22.5799,0.480872,
1.57078,22.7397,0.480683,
1.57078,22.8995,0.480503,
1.57078,23.0594,0.480332,
1.57078,23.2192,0.480171,
1.57078,23.379,0.480019,
1.57078,23.5388,0.479876,
1.57078,23.6986,0.479742,
1.57078,23.8584,0.479617,
1.57078,24.0183,0.479502,
1.57078,24.1781,0.479395,
1.57078,24.3379,0.479298,
1.57078,24.4977,0.479211,
1.57078,24.6575,0.479132,
1.57078,24.8174,0.479063,
1.57078,24.9772,0.479003,
1.57078,25.137,0.478953,
1.57078,25.2968,0.478911,
1.57078,25.4566,0.478879,
1.57078,25.6164,0.478857,
1.57078,25.7763,0.478844,
1.57078,25.9361,0.47884,
1.57078,26.0959,0.478846,
1.57078,26.2557,0.478861,
1.57078,26.4155,0.478886,
1.57078,26.5753,0.47892,
1.57078,26.7352,0.478964,
1.57078,26.895,0.479017,
1.57078,27.0548,0.47908,
1.57078,27.2146,0.479153,
1.57078,27.3744,0.479236,
1.57078,27.5342,0.479328,
1.57078,27.6941,0.47943,
1.57078,27.8539,0.479542,
1.57078,28.0137,0.479664,
1.57078,28.1735,0.479796,
1.57078,28.3333,0.479938,
1.57078,28.4932,0.48009,
1.57078,28.653,0.480252,
1.57078,28.8128,0.480424,
1.57078,28.9726,0.480607,
1.57078,29.1324,0.480799,
1.57078,29.2922,0.481002,
1.57078,29.4521,0.481215,
1.57078,29.6119,0.481439,
1.57078,29.7717,0.481673,
1.57078,29.9315,0.481918,
1.57078,30.0913,0.482174,
1.57078,30.2511,0.48244,
1.57078,30.411,0.482716,
1.57078,30.5708,0.483004,
1.57078,30.7306,0.483302,
1.57078,30.8904,0.483612,
1.57078,31.0502,0.483932,
1.57078,31.21,0.484263,
1.57078,31.3699,0.484606,
1.57078,31.5297,0.48496,
1.57078,31.6895,0.485324,
1.57078,31.8493,0.485701,
1.57078,32.0091,0.486088,
1.57078,32.1689,0.486487,
1.57078,32.3288,0.486898,
1.57078,32.4886,0.48732,
1.57078,32.6484,0.487754,
1.57078,32.8082,0.4882,
1.57078,32.968,0.488658,
1.57078,33.1279,0.489127,
1.57078,33.2877,0.489609,
1.57078,33.4475,0.490102,
1.57078,33.6073,0.490608,
1.57078,33.7671,0.491126,
1.57078,33.9269,0.491656,
1.57078,34.0868,0.492199,
1.57078,34.2466,0.492754,
1.57078,34.4064,0.493322,
1.57078,34.5662,0.493902,
1.57078,34.726,0.494495,
1.57078,34.8858,0.495101,
1.57078,35.0457,0.49572,
1.57078,35.2055,0.496352,
1.57078,35.3653,0.496997,
1.57078,35.5251,0.497655,
1.57078,35.6849,0.498326,
1.57078,35.8447,0.499011,
1.57078,36.0046,0.499709,
1.57078,36.1644,0.500421,
1.57078,36.3242,0.501146,
1.57078,36.484,0.501886,
1.57078,36.6438,0.502638,
1.57078,36.8037,0.503405,
1.57078,36.9635,0.504186,
1.57078,37.1233,0.504981,
1.57078,37.2831,0.50579,
1.57078,37.4429,0.506614,
1.57078,37.6027,0.507452,
1.57078,37.7626,0.508304,
1.57078,37.9224,0.509171,
1.57078,38.0822,0.510053,
1.57078,38.242,0.51095,
1.57078,38.4018,0.511861,
1.57078,38.5616,0.512788,
1.57078,38.7215,0.513729,
1.57078,38.8813,0.514686,
1.57078,39.0411,0.515658,
1.57078,39.2009,0.516646,
1.57078,39.3607,0.517649,
1.57078,39.5205,0.518667,
1.57078,39.6804,0.519702,
1.57078,39.8402,0.520752,
1.57078,40.0,0.521818,
1.59361,5.0,0.599775,
1.59361,5.1598,0.595851,
1.59361,5.3196,0.592106,
1.59361,5.4795,0.588526,
1.59361,5.6393,0.5851,
1.59361,5.7991,0.581817,
1.59361,5.9589,0.578667,
1.59361,6.1187,0.575643,
1.59361,6.2785,0.572734,
1.59361,6.4384,0.569936,
1.59361,6.5982,0.56724,
1.59361,6.758,0.564642,
1.59361,6.9178,0.562134,
1.59361,7.0776,0.559712,
1.59361,7.2374,0.557372,
1.59361,7.3973,0.555109,
1.59361,7.5571,0.552919,
1.59361,7.7169,0.550798,
1.59361,7.8767,0.548743,
1.59361,8.0365,0.54675,
1.59361,8.1963,0.544817,
1.59361,8.3562,0.54294,
1.59361,8.516,0.541118,
1.59361,8.6758,0.539347,
1.59361,8.8356,0.537626,
1.59361,8.9954,0.535951,
1.59361,9.1553,0.534322,
1.59361,9.3151,0.532736,
1.59361,9.4749,0.531192,
1.59361,9.6347,0.529688,
1.59361,9.7945,0.528222,
1.59361,9.9543,0.526792,
1.59361,10.1142,0.525399,
1.59361,10.274,0.524039,
1.59361,10.4338,0.522712,
1.59361,10.5936,0.521417,
1.59361,10.7534,0.520152,
1.59361,10.9132,0.518917,
1.59361,11.0731,0.517711,
1.59361,11.2329,0.516532,
1.59361,11.3927,0.51538,
1.59361,11.5525,0.514253,
1.59361,11.7123,0.513152,
1.59361,11.8721,0.512075,
1.59361,12.032,0.511022,
1.59361,12.1918,0.509991,
1.59361,12.3516,0.508983,
1.59361,12.5114,0.507996,
1.59361,12.6712,0.50703,
1.59361,12.8311,0.506084,
1.59361,12.9909,0.505159,
1.59361,13.1507,0.504253,
1.59361,13.3105,0.503365,
1.59361,13.4703,0.502496,
1.59361,13.6301,0.501645,
1.59361,13.79,0.500812,
1.59361,13.9498,0.499995,
1.59361,14.1096,0.499195,
1.59361,14.2694,0.498412,
1.59361,14.4292,0.497644,
1.59361,14.589,0.496893,
1.59361,14.7489,0.496156,
1.59361,14.9087,0.495435,
1.59361,15.0685,0.494728,
1.59361,15.2283,0.494035,
1.59361,15.3881,0.493357,
1.59361,15.5479,0.492693,
1.59361,15.7078,0.492042,
1.59361,15.8676,0.491405,
1.59361,16.0274,0.490781,
1.59361,16.1872,0.490169,
1.59361,16.347,0.489571,
1.59361,16.5068,0.488985,
1.59361,16.6667,0.488412,
1.59361,16.8265,0.48785,
1.59361,16.9863,0.487301,
1.59361,17.1461,0.486763,
1.59361,17.3059,0.486238,
1.59361,17.4658,0.485723,
1.59361,17.6256,0.485221,
1.59361,17.7854,0.484729,
1.59361,17.9452,0.484249,
1.59361,18.105,0.483779,
1.59361,18.2648,0.483321,
1.59361,18.4247,0.482873,
1.59361,18.5845,0.482436,
1.59361,18.7443,0.482009,
1.59361,18.9041,0.481593,
1.59361,19.0639,0.481187,
1.59361,19.2237,0.480792,
1.59361,19.3836,0.480407,
1.59361,19.5434,0.480032,
1.59361,19.7032,0.479667,
1.59361,19.863,0.479312,
1.59361,20.0228,0.478967,
1.59361,20.1826,0.478632,
1.59361,20.3425,0.478307,
1.59361,20.5023,0.477991,
1.59361,20.6621,0.477685,
1.59361,20.8219,0.477389,
1.59361,20.9817,0.477103,
1.59361,21.1416,0.476826,
1.59361,21.3014,0.476558,
1.59361,21.4612,0.476301,
1.59361,21.621,0.476052,
1.59361,21.7808,0.475813,
1.59361,21.9406,0.475584,
1.59361,22.1005,0.475364,
1.59361,22.2603,0.475153,
1.59361,22.4201,0.474952,
1.59361,22.5799,0.47476,
1.59361,22.7397,0.474578,
1.59361,22.8995,0.474405,
1.59361,23.0594,0.474241,
1.59361,23.2192,0.474087,
1.59361,23.379,0.473942,
1.59361,23.5388,0.473806,
1.59361,23.6986,0.47368,
1.59361,23.8584,0.473563,
1.59361,24.0183,0.473455,
1.59361,24.1781,0.473357,
1.59361,24.3379,0.473268,
1.59361,24.4977,0.473189,
1.59361,24.6575,0.473119,
1.59361,24.8174,0.473058,
1.59361,24.9772,0.473007,
1.59361,25.137,0.472966,
1.59361,25.2968,0.472934,
1.59361,25.4566,0.472911,
1.59361,25.6164,0.472898,
1.59361,25.7763,0.472895,
1.59361,25.9361,0.472901,
1.59361,26.0959,0.472917,
1.59361,26.2557,0.472942,
1.59361,26.4155,0.472977,
1.59361,26.5753,0.473022,
1.59361,26.7352,0.473077,
1.59361,26.895,0.473141,
1.59361,27.0548,0.473216,
1.59361,27.2146,0.4733,
1.59361,27.3744,0.473394,
1.59361,27.5342,0.473498,
